Timestamp[us],Slope,VBUS Voltage[V],VBUS Current[A],VBUS Wattage[W]
3.188,1.0,5.072,0.0,0.0
3.198,4.0,5.076,0.0,0.0
3.21,7.0,5.076,0.0,0.0
3.221,9.0,5.076,0.0,0.0
3.231,12.0,5.076,0.0,0.0
3.242,14.0,5.076,0.0,0.0
3.253,17.0,5.076,0.0,0.0
3.263,19.0,5.08,0.0,0.0
3.274,22.0,5.076,0.0,0.0
3.286,24.0,5.076,0.0,0.0
3.296,26.0,5.076,0.0,0.0
3.307,28.0,5.076,0.0,0.0
3.318,30.0,5.076,0.0,0.0
3.329,32.0,5.076,0.0,0.0
3.34,34.0,5.08,0.0,0.0
3.351,36.0,5.076,0.0,0.0
3.361,38.0,20.244,0.065,1.316
3.372,49.0,20.24,0.062,1.255
3.384,59.0,20.24,0.061,1.235
3.394,70.0,20.244,0.06,1.215
3.405,80.0,20.24,0.064,1.295
3.416,90.0,20.24,0.061,1.235
3.485,99.0,20.244,0.06,1.215
3.496,108.0,20.24,0.059,1.194
3.506,118.0,20.244,0.06,1.215
3.518,126.0,20.24,0.057,1.154
3.528,135.0,20.24,0.06,1.214
3.54,143.0,20.244,0.059,1.194
3.55,152.0,20.24,0.059,1.194
3.561,159.0,20.24,0.059,1.194
3.572,167.0,20.244,0.056,1.134
3.582,175.0,20.244,0.06,1.215
3.593,182.0,20.244,0.058,1.174
3.605,189.0,20.24,0.058,1.174
3.615,195.0,20.244,0.062,1.255
3.626,202.0,20.24,0.061,1.235
3.637,208.0,20.24,0.059,1.194
3.647,214.0,20.24,0.058,1.174
3.658,220.0,20.24,0.06,1.214
3.67,225.0,20.244,0.059,1.194
3.68,230.0,20.24,0.058,1.174
3.691,235.0,20.24,0.062,1.255
3.702,243.0,20.24,0.059,1.194
3.713,250.0,20.24,0.059,1.194
3.723,256.0,20.24,0.058,1.174
3.735,260.0,20.244,0.059,1.194
3.752,264.0,20.244,0.059,1.194
3.763,268.0,20.24,0.061,1.235
3.773,271.0,20.244,0.059,1.194
3.782,274.0,20.24,0.057,1.154
3.793,277.0,20.244,0.062,1.255
3.803,280.0,20.244,0.059,1.194
3.812,283.0,20.244,0.058,1.174
3.822,285.0,20.24,0.062,1.255
3.833,287.0,20.22,0.257,5.197
3.842,289.0,20.232,0.47,9.509
3.852,290.0,20.22,0.644,13.022
3.863,291.0,20.216,0.811,16.395
3.873,292.0,20.216,0.983,19.872
3.883,293.0,20.208,1.153,23.3
3.895,294.0,20.196,1.419,28.658
3.905,294.0,20.204,1.515,30.609
3.916,294.0,20.196,1.516,30.617
3.927,294.0,20.196,1.519,30.678
3.938,293.0,20.2,1.515,30.603
3.949,293.0,20.2,1.517,30.643
3.961,292.0,20.2,1.517,30.643
3.97,291.0,20.2,1.516,30.623
3.98,289.0,20.2,1.516,30.623
3.991,288.0,20.2,1.515,30.603
4.001,286.0,20.2,1.518,30.664
4.01,284.0,20.196,1.516,30.617
4.021,281.0,20.196,1.517,30.637
4.031,279.0,20.2,1.517,30.643
4.04,276.0,20.2,1.517,30.643
4.051,273.0,20.2,1.518,30.664
4.061,270.0,20.2,1.517,30.643
4.071,266.0,20.2,1.517,30.643
4.082,262.0,20.2,1.519,30.684
4.093,258.0,20.2,1.516,30.623
4.103,254.0,20.204,1.52,30.71
4.115,250.0,20.2,1.516,30.623
4.127,245.0,20.2,1.519,30.684
4.137,240.0,20.2,1.519,30.684
4.149,235.0,20.204,1.516,30.629
4.16,229.0,20.196,1.519,30.678
4.17,223.0,20.2,1.517,30.643
4.181,217.0,20.2,1.518,30.664
4.193,211.0,20.2,1.517,30.643
4.203,205.0,20.204,1.518,30.67
4.214,198.0,20.204,1.519,30.69
4.225,191.0,20.2,1.518,30.664
4.237,184.0,20.2,1.518,30.664
4.248,177.0,20.2,1.519,30.684
4.259,169.0,20.2,1.519,30.684
4.269,161.0,20.2,1.516,30.623
4.28,153.0,20.2,1.518,30.664
4.291,145.0,20.2,1.518,30.664
4.301,136.0,20.2,1.518,30.664
4.312,127.0,20.2,1.518,30.664
4.323,121.0,20.2,1.518,30.664
4.334,115.0,20.2,1.518,30.664
4.345,108.0,20.2,1.517,30.643
4.357,102.0,20.2,1.517,30.643
4.367,95.0,20.2,1.518,30.664
4.378,88.0,20.2,1.515,30.603
4.389,81.0,20.2,1.518,30.664
4.399,73.0,20.2,1.516,30.623
4.411,66.0,20.2,1.515,30.603
4.421,58.0,20.204,1.518,30.67
4.432,50.0,20.2,1.517,30.643
4.443,42.0,20.2,1.519,30.684
4.454,34.0,20.2,1.516,30.623
4.464,25.0,20.2,1.518,30.664
4.476,17.0,20.2,1.518,30.664
4.487,8.0,20.2,1.518,30.664
