time[sec],count, PORT[0]C[mA], PORT[0]V[mV], PORT[1]C[mA], PORT[1]V[mV], PORT[2]C[mA], PORT[2]V[mV], PORT[3]C[mA], PORT[3]V[mV], PORT[4]C[mA], PORT[4]V[mV], PORT[5]C[mA], PORT[5]V[mV], PORT[6]C[mA], PORT[6]V[mV], slope
3.315421,2.879998,-697,19480,0,124,0,108,872,9080,0,112,0,120,0,112,0.000000
3.326771,2.889998,-716,19480,0,128,0,108,872,9076,0,112,0,116,0,108,0.000000
3.337479,2.899998,-719,19484,0,124,0,112,875,9080,0,112,0,116,0,108,0.000000
3.348868,2.909998,-693,19484,0,128,0,108,872,9076,0,112,0,116,0,112,0.000000
3.359374,2.919998,-693,19488,0,128,0,108,873,9076,0,112,0,112,0,116,0.000000
3.369960,2.929998,-719,19476,0,128,0,112,873,9080,0,112,0,112,0,116,0.000000
3.377887,2.939998,-689,19488,0,128,0,108,872,9080,0,112,0,116,0,116,0.000000
3.385907,2.949998,-697,19492,0,124,0,108,873,9076,0,116,0,116,0,108,0.000000
3.394746,2.959998,-703,19484,0,128,0,108,873,9076,0,116,0,116,0,112,0.000000
3.403348,2.969998,-740,19480,0,128,0,108,874,9080,0,112,0,116,0,112,0.000000
3.411295,2.979998,-718,19476,0,124,0,112,872,9080,0,112,0,116,0,112,0.000000
3.419152,2.989998,-702,19484,0,128,0,108,874,9080,0,112,0,116,0,112,0.000000
3.427767,2.999998,-716,19480,0,128,0,108,870,9080,0,112,0,116,0,112,0.000000
3.436978,3.009998,-765,19468,0,124,0,108,873,9080,0,112,0,116,0,112,0.000000
3.445226,3.019998,-686,19476,0,124,0,108,895,9076,0,112,0,116,0,112,0.000000
3.453452,3.029998,-728,19484,0,128,0,108,894,9080,0,116,0,116,0,116,0.000000
3.462219,3.039998,-743,19476,0,124,0,112,895,9076,0,112,0,116,0,112,0.000000
3.472489,3.049998,-749,19472,0,128,0,108,896,9076,0,112,0,116,0,112,0.000000
3.480654,3.059998,-732,19480,0,128,0,112,893,9076,0,112,0,112,0,112,0.000000
3.489134,3.069998,-771,19468,0,128,0,108,896,9080,0,112,0,116,0,112,0.000000
3.497896,3.079998,-823,19464,0,128,0,112,895,9076,0,116,0,116,0,112,0.000000
3.506922,3.089998,-767,19480,0,124,0,108,896,9080,0,116,0,116,0,112,0.000000
3.515143,3.099998,-761,19472,0,128,0,112,895,9076,0,112,0,116,0,116,0.000000
3.523008,3.109998,-710,19464,0,124,0,108,899,9080,0,116,0,116,0,108,0.000000
3.531499,3.119998,-746,19480,0,128,0,108,896,9080,0,116,0,116,0,116,0.000000
3.540461,3.129997,-760,19476,0,124,0,108,897,9080,0,112,0,116,0,108,0.000000
3.548956,3.139997,-746,19464,0,128,0,112,898,9080,0,116,0,116,0,112,0.000000
3.556830,3.149997,-708,19476,0,128,0,112,897,9076,0,112,0,116,0,112,0.000000
3.564707,3.159997,-766,19488,0,128,0,116,898,9080,0,112,0,116,0,108,0.000000
3.573282,3.169997,-732,19472,0,128,0,108,898,9080,0,112,0,116,0,116,0.000000
3.582389,3.179997,-743,19472,0,128,0,112,895,9080,0,116,0,116,0,116,0.000000
3.590956,3.189997,-786,19472,0,124,0,108,897,9080,0,116,0,116,0,112,0.000000
3.598848,3.199997,-699,19476,0,128,0,112,896,9080,0,112,0,116,0,112,0.000000
3.607191,3.209997,-752,19476,0,128,0,108,896,9076,0,112,0,116,0,112,0.000000
3.616157,3.219997,-771,19480,0,128,0,112,897,9076,0,116,0,116,0,112,0.000000
3.624053,3.229997,-700,19480,0,124,0,112,896,9080,0,116,0,112,0,112,0.000000
3.631942,3.239997,-776,19472,0,128,0,112,897,9080,0,112,0,116,0,112,0.000000
3.640151,3.249997,-731,19472,0,124,0,108,895,9080,0,116,0,120,0,108,0.000000
3.649355,3.259997,-732,19472,0,128,0,108,896,9080,0,112,0,116,0,112,0.000000
3.657264,3.269997,-740,19480,0,128,0,108,898,9080,0,112,0,120,0,112,0.000000
3.665521,3.279997,-699,19476,0,128,0,112,897,9080,0,112,0,116,0,116,0.000000
3.673672,3.289997,-730,19488,0,128,0,108,896,9076,0,116,0,116,0,112,0.000000
3.684023,3.299997,-781,19468,0,128,0,108,898,9080,0,116,0,116,0,112,0.000000
3.692709,3.309997,-777,19464,0,128,0,108,898,9080,0,116,0,120,0,112,0.000000
3.701039,3.319997,-697,19472,0,128,0,108,896,9076,0,112,0,116,0,112,0.000000
3.709313,3.329997,-735,19484,0,128,0,112,897,9080,0,112,0,116,0,108,0.000000
3.718497,3.339997,-796,19472,0,128,0,108,895,9080,0,116,0,116,0,116,0.000000
3.727145,3.349997,-771,19468,0,128,0,108,898,9080,0,112,0,116,0,112,0.000000
3.735219,3.359997,-743,19472,0,128,0,108,917,9076,0,116,0,116,0,112,0.000000
3.743502,3.369997,-724,19472,0,128,0,108,918,9076,0,116,0,120,0,116,0.000000
3.752476,3.379997,-744,19468,0,128,0,108,917,9076,0,116,0,116,0,112,0.000000
3.760831,3.389997,-821,19468,0,128,0,112,918,9076,0,112,0,116,0,112,0.000000
3.768706,3.399997,-735,19476,0,128,0,108,915,9076,0,116,0,116,0,112,0.000000
3.776599,3.409997,-730,19484,0,128,0,112,919,9080,0,112,0,116,0,116,0.000000
3.785884,3.419997,-760,19476,0,128,0,108,918,9080,0,112,0,112,0,112,0.000000
3.794557,3.429997,-776,19464,0,124,0,108,917,9076,0,112,0,116,0,112,0.000000
3.802583,3.439997,-741,19472,0,124,0,112,920,9080,0,116,0,116,0,112,0.000000
3.810728,3.449997,-742,19476,0,128,0,108,920,9076,0,112,0,116,0,116,0.000000
3.819519,3.459997,-742,19476,0,124,0,108,919,9076,0,116,0,116,0,112,0.000000
3.828838,3.469997,-747,19472,0,128,0,112,917,9080,0,116,0,116,0,112,0.000000
3.836961,3.479997,-715,19476,0,128,0,112,919,9080,0,116,0,116,0,112,0.000000
3.844860,3.489997,-743,19484,0,124,0,112,918,9080,0,116,0,116,0,112,0.000000
3.853442,3.499997,-745,19468,0,124,0,112,918,9076,0,116,0,116,0,116,0.000000
3.862299,3.509997,-802,19460,0,124,0,108,917,9080,0,116,0,112,0,112,0.000000
3.871428,3.519997,-755,19468,0,128,0,112,918,9076,0,116,0,116,0,112,0.000000
3.879316,3.529997,-736,19476,0,128,0,112,919,9076,0,116,0,116,0,116,0.000000
3.887784,3.539997,-741,19472,0,128,0,112,918,9080,0,112,0,116,0,112,0.000000
3.896862,3.549997,-755,19460,0,124,0,112,920,9080,0,112,0,116,0,112,0.000000
3.904734,3.559997,-755,19480,0,128,0,108,920,9080,0,112,0,116,0,112,0.000000
3.912590,3.569997,-755,19460,0,128,0,108,918,9076,0,116,0,116,0,112,0.000000
3.920863,3.579997,-770,19480,0,124,0,112,917,9080,0,116,0,116,0,112,0.000000
3.930385,3.589997,-785,19464,0,124,0,108,918,9076,0,112,0,112,0,112,0.000000
3.938567,3.599997,-790,19472,0,128,0,112,917,9080,0,112,0,116,0,112,0.000000
3.946715,3.609997,-735,19472,0,128,0,108,918,9076,0,116,0,120,0,112,0.000000
3.955351,3.619997,-742,19472,0,128,0,108,918,9080,0,112,0,116,0,112,0.000000
3.964785,3.629997,-782,19468,0,128,0,112,916,9076,0,116,0,112,0,112,0.000000
3.972912,3.639997,-726,19472,0,128,0,112,917,9080,0,116,0,116,0,112,0.000000
3.982954,3.649997,-707,19472,0,124,0,112,920,9076,0,116,0,116,0,112,0.000000
3.992076,3.659997,-781,19472,0,124,0,108,918,9080,0,116,0,116,0,112,0.000000
4.001553,3.669997,-832,19448,0,128,0,112,915,9076,0,112,0,116,0,112,0.000000
4.009744,3.679997,-718,19476,0,124,0,108,916,9080,0,112,0,116,0,116,0.000000
4.017879,3.689997,-707,19476,0,128,0,112,920,9080,0,112,0,116,0,112,0.000000
4.026655,3.699997,-780,19472,0,128,0,108,937,9076,0,112,0,116,0,112,0.000000
4.035735,3.709997,-777,19464,0,124,0,108,942,9080,0,116,0,116,0,116,0.000000
4.044876,3.719997,-758,19472,0,128,0,112,940,9076,0,108,0,116,0,112,0.000000
4.052831,3.729997,-727,19472,0,132,0,112,941,9080,0,112,0,120,0,112,0.000000
4.061624,3.739997,-777,19476,0,128,0,112,939,9080,0,116,0,116,0,112,0.000000
4.070770,3.749997,-793,19464,0,128,0,108,937,9076,0,112,0,116,0,112,0.000000
4.080920,3.759997,-718,19476,0,128,0,108,942,9076,0,116,0,116,0,112,0.000000
4.091918,3.769997,-714,19476,0,124,0,112,939,9076,0,116,0,116,0,116,0.000000
4.104264,3.779997,-750,19472,0,124,0,108,939,9076,0,112,0,116,0,112,0.000000
4.117711,3.789997,-757,19476,0,128,0,112,942,9076,0,112,0,116,0,112,0.000000
4.138990,3.799997,-742,19472,0,128,0,112,939,9080,0,112,0,116,0,112,0.000000
4.150271,3.809997,-739,19476,0,124,0,112,938,9080,0,108,0,116,0,112,0.000000
4.160919,3.819997,-734,19480,0,128,0,112,940,9080,0,112,0,116,0,116,0.000000
4.180617,3.829997,-752,19476,0,128,0,112,939,9080,0,112,0,112,0,108,0.000000
4.193234,3.839997,-738,19476,0,128,0,108,941,9080,0,116,0,116,0,108,0.000000
4.204102,3.849997,-715,19472,0,128,0,108,937,9080,0,112,0,116,0,112,0.000000
4.215703,3.859997,-726,19480,0,128,0,108,938,9076,0,116,0,116,0,108,0.000000
4.226804,3.869997,-732,19480,0,128,0,108,938,9076,0,112,0,112,0,112,0.000000
4.237649,3.879997,-714,19480,0,128,0,112,937,9076,0,112,0,116,0,112,0.000000
4.249259,3.889997,-741,19472,0,128,0,108,938,9076,0,112,0,116,0,116,0.000000
4.260351,3.899997,-738,19476,0,128,0,108,938,9076,0,116,0,116,0,112,0.000000
4.271131,3.909997,-716,19484,0,128,0,112,937,9076,0,116,0,116,0,112,0.000000
4.282218,3.919997,-733,19480,0,128,0,112,937,9076,0,116,0,116,0,112,0.000000
4.292499,3.929997,-735,19476,0,124,0,112,937,9076,0,116,0,116,0,112,0.000000
4.302294,3.939997,-727,19484,0,128,0,116,939,9076,0,112,0,116,0,112,0.000000
4.312430,3.949997,-732,19480,0,124,0,112,959,9080,0,116,0,112,0,112,0.000000
4.323307,3.959997,-774,19468,0,128,0,108,958,9080,0,112,0,116,0,112,0.000000
4.333109,3.969997,-708,19484,0,128,0,108,960,9076,0,116,0,116,0,112,0.000000
4.342978,3.979997,-706,19480,0,128,0,108,959,9076,0,116,0,116,0,112,0.000000
4.353429,3.989997,-748,19476,0,128,0,112,960,9076,0,116,0,116,0,112,0.000000
4.364106,3.999997,-779,19472,0,124,0,108,958,9076,0,112,0,116,0,112,0.000000
4.373983,4.009997,-760,19476,0,128,0,112,960,9080,0,116,0,116,0,112,0.000000
4.384760,4.019997,-706,19480,0,128,0,108,962,9076,0,112,0,116,0,116,0.000000
4.396607,4.029997,-738,19472,0,128,0,112,960,9076,0,116,0,116,0,112,0.000000
4.407713,4.039998,-760,19472,0,128,0,108,959,9076,0,116,0,116,0,112,0.000000
4.418412,4.049998,-707,19480,0,128,0,108,959,9076,0,116,0,116,0,112,0.000000
4.429965,4.059998,-734,19476,0,128,0,112,959,9076,0,116,0,116,0,112,0.000000
4.441242,4.069998,-752,19472,0,128,0,108,959,9076,0,112,0,116,0,108,0.000000
4.451893,4.079998,-704,19480,0,124,0,112,960,9076,0,116,0,116,0,112,0.000000
4.463038,4.089999,-733,19476,0,124,0,108,958,9080,0,116,0,116,0,112,0.000000
4.474911,4.099999,-756,19472,0,128,0,108,961,9076,0,112,0,116,0,116,0.000000
4.485543,4.109999,-706,19484,0,128,0,108,960,9076,0,112,0,120,0,108,0.000000
4.496371,4.119999,-706,19480,0,124,0,108,959,9076,0,112,0,116,0,112,0.000000
4.508076,4.130000,-735,19476,0,128,0,112,959,9076,0,112,0,116,0,112,0.000000
4.519088,4.140000,-766,19472,0,128,0,108,960,9076,0,112,0,116,0,112,0.000000
4.529839,4.150000,-707,19484,0,128,0,108,960,9076,0,116,0,116,0,116,0.000000
4.541657,4.160000,-729,19476,0,124,0,112,959,9080,0,112,0,116,0,112,0.000000
4.552812,4.170001,-751,19476,0,128,0,108,959,9076,0,116,0,116,0,112,0.000000
4.563569,4.180001,-703,19484,0,124,0,108,959,9080,0,116,0,116,0,112,0.000000
4.575249,4.190001,-730,19476,0,124,0,112,959,9076,0,112,0,112,0,112,0.000000
4.586477,4.200001,-746,19472,0,128,0,108,961,9076,0,116,0,116,0,116,0.000000
4.597124,4.210001,-709,19484,0,128,0,108,959,9080,0,116,0,116,0,112,0.000000
4.608256,4.220002,-739,19472,0,132,0,108,980,9076,0,116,0,116,0,112,0.000000
4.619987,4.230002,-771,19468,0,128,0,112,981,9076,0,116,0,116,0,112,0.000000
4.630631,4.240002,-743,19476,0,128,0,108,981,9076,0,116,0,112,0,116,0.000000
4.642048,4.250002,-746,19472,0,124,0,112,981,9076,0,112,0,116,0,112,0.000000
4.653828,4.260003,-764,19468,0,128,0,112,980,9076,0,116,0,116,0,112,0.000000
4.664765,4.270003,-759,19472,0,128,0,108,981,9076,0,116,0,116,0,108,0.000000
4.675517,4.280003,-720,19472,0,128,0,112,981,9076,0,112,0,116,0,112,0.000000
4.687125,4.290003,-752,19464,0,128,0,108,981,9076,0,112,0,116,0,108,0.000000
4.698333,4.300004,-771,19468,0,124,0,112,982,9076,0,112,0,116,0,112,0.000000
4.709792,4.310004,-716,19480,0,128,0,108,980,9076,0,112,0,116,0,112,0.000000
4.721443,4.320004,-752,19476,0,128,0,108,980,9080,0,112,0,116,0,112,0.000000
4.732706,4.330004,-748,19472,0,124,0,108,981,9076,0,112,0,116,0,112,0.000000
4.743467,4.340004,-715,19480,0,128,0,112,980,9080,0,112,0,116,0,112,0.000000
4.754634,4.350005,-743,19476,0,132,0,112,980,9076,0,116,0,116,0,112,0.000000
4.768095,4.360005,-773,19464,0,128,0,108,979,9076,0,112,0,116,0,116,0.000000
4.786261,4.370005,-736,19484,0,124,0,112,980,9076,0,116,0,116,0,108,0.000000
4.797159,4.380005,-778,19468,0,128,0,112,982,9076,0,116,0,116,0,112,0.000000
4.807031,4.390006,-720,19476,0,128,0,112,980,9076,0,112,0,116,0,116,0.000000
4.816910,4.400006,-721,19476,0,128,0,112,981,9076,0,116,0,116,0,112,0.000000
4.827818,4.410006,-764,19472,0,128,0,108,982,9076,0,112,0,116,0,116,0.000000
4.838075,4.420006,-752,19476,0,124,0,112,982,9076,0,116,0,116,0,116,0.000000
4.847849,4.430007,-750,19476,0,128,0,108,981,9076,0,112,0,120,0,116,0.000000
4.858112,4.440007,-745,19472,0,128,0,108,980,9080,0,116,0,116,0,112,0.000000
4.868979,4.450007,-766,19468,0,128,0,108,980,9076,0,112,0,116,0,112,0.000000
4.879067,4.460007,-717,19480,0,128,0,112,981,9076,0,112,0,116,0,112,0.000000
4.889852,4.470007,-744,19476,0,128,0,112,1005,9072,0,112,0,116,0,116,0.000000
4.901454,4.480008,-756,19472,0,128,0,112,1004,9076,0,116,0,116,0,112,0.000000
4.912623,4.490008,-767,19464,0,128,0,108,1003,9076,0,112,0,120,0,112,0.000000
4.923496,4.500008,-758,19472,0,124,0,112,1004,9072,0,116,0,116,0,112,0.000000
4.935213,4.510008,-756,19472,0,128,0,108,1007,9076,0,112,0,116,0,112,0.000000
4.946386,4.520009,-758,19472,0,128,0,112,1005,9072,0,112,0,116,0,112,0.000000
4.957043,4.530009,-756,19472,0,128,0,112,1002,9076,0,116,0,116,0,108,0.000000
4.968269,4.540009,-757,19472,0,124,0,112,1006,9076,0,112,0,116,0,116,0.000000
4.980044,4.550009,-772,19468,0,128,0,108,1005,9076,0,116,0,112,0,112,0.000000
4.990189,4.560009,-771,19476,0,128,0,108,1006,9076,0,116,0,116,0,112,0.000000
5.000426,4.570010,-756,19468,0,124,0,108,1006,9072,0,116,0,120,0,112,0.000000
5.011164,4.580010,-780,19472,0,128,0,108,1006,9076,0,112,0,116,0,116,0.000000
5.020945,4.590010,-728,19472,0,128,0,112,1004,9076,0,116,0,112,0,112,0.000000
5.030833,4.600010,-747,19472,0,124,0,108,1002,9072,0,112,0,116,0,112,0.000000
5.041603,4.610011,-761,19472,0,124,0,112,1004,9072,0,116,0,116,0,112,0.000000
5.051878,4.620011,-772,19468,0,124,0,108,1002,9072,0,112,0,116,0,112,0.000000
5.061720,4.630011,-760,19480,0,128,0,112,1002,9076,0,112,0,116,0,112,0.000000
5.071990,4.640011,-757,19472,0,128,0,108,1003,9076,0,116,0,112,0,116,0.000000
5.083538,4.650012,-781,19468,0,132,0,108,1006,9076,0,112,0,116,0,108,0.000000
5.094318,4.660012,-729,19476,0,128,0,112,1003,9076,0,112,0,116,0,112,0.000000
5.105080,4.670012,-728,19480,0,124,0,108,1005,9076,0,112,0,116,0,116,0.000000
5.116610,4.680012,-761,19472,0,128,0,112,1004,9076,0,116,0,116,0,112,0.000000
5.127888,4.690012,-778,19468,0,128,0,112,1003,9076,0,116,0,112,0,112,0.000000
5.138544,4.700013,-728,19476,0,128,0,108,1004,9076,0,116,0,112,0,112,0.000000
5.149794,4.710013,-754,19476,0,128,0,108,1004,9076,0,116,0,116,0,108,0.000000
5.161530,4.720013,-766,19472,0,128,0,108,1005,9076,0,112,0,116,0,116,0.000000
5.172271,4.730013,-729,19476,0,124,0,112,1004,9072,0,116,0,120,0,112,0.000000
5.183511,4.740014,-768,19468,0,128,0,108,1024,9076,0,112,0,116,0,112,0.000000
5.195354,4.750014,-769,19468,0,124,0,108,1027,9072,0,116,0,116,0,116,0.000000
5.206229,4.760014,-741,19468,0,124,0,108,1024,9076,0,116,0,112,0,112,0.000000
5.217069,4.770014,-758,19472,0,124,0,112,1025,9076,0,116,0,116,0,112,0.000000
5.229259,4.780015,-788,19464,0,128,0,112,1025,9076,0,116,0,116,0,112,0.000000
5.240226,4.790015,-795,19468,0,128,0,108,1025,9076,0,116,0,116,0,116,0.000000
5.251027,4.800015,-740,19472,0,128,0,108,1024,9076,0,116,0,116,0,112,0.000000
5.263496,4.810015,-764,19468,0,128,0,112,1024,9076,0,112,0,116,0,112,0.000000
5.274550,4.820015,-788,19468,0,124,0,108,1026,9076,0,112,0,112,0,112,0.000000
5.285318,4.830016,-750,19468,0,128,0,112,1027,9076,0,116,0,116,0,112,0.000000
5.299889,4.840016,-780,19468,0,128,0,108,1024,9076,0,116,0,116,0,112,0.000000
5.310940,4.850016,-808,19464,0,124,0,108,1026,9076,0,112,0,116,0,108,0.000000
5.322538,4.860016,-766,19472,0,128,0,108,1022,9072,0,112,0,116,0,112,0.000000
5.334152,4.870017,-766,19472,0,128,0,108,1026,9076,0,112,0,116,0,116,0.000000
5.345488,4.880017,-805,19464,0,128,0,108,1024,9076,0,116,0,116,0,112,0.000000
5.356673,4.890017,-762,19464,0,128,0,112,1027,9080,0,116,0,116,0,112,0.000000
5.368805,4.900017,-789,19464,0,128,0,108,1023,9072,0,112,0,116,0,116,0.000000
5.380300,4.910017,-786,19464,0,128,0,108,1026,9076,0,112,0,116,0,108,0.000000
5.391336,4.920018,-754,19468,0,128,0,108,1024,9072,0,116,0,116,0,112,0.000000
5.403506,4.930018,-787,19468,0,128,0,108,1024,9072,0,116,0,116,0,108,0.000000
5.415115,4.940018,-781,19464,0,128,0,112,1024,9076,0,112,0,116,0,112,0.000000
5.426031,4.950018,-754,19468,0,128,0,112,1026,9076,0,116,0,112,0,112,0.000000
5.438101,4.960019,-784,19464,0,128,0,108,1024,9076,0,112,0,116,0,116,0.000000
5.449617,4.970019,-785,19464,0,128,0,112,1026,9076,0,112,0,116,0,112,0.000000
5.460708,4.980019,-751,19468,0,124,0,112,1025,9072,0,116,0,116,0,112,0.000000
5.472386,4.990019,-792,19464,0,128,0,108,1044,9072,0,112,0,112,0,112,0.000000
5.484157,5.000020,-820,19460,0,124,0,112,1045,9072,0,112,0,116,0,112,0.000000
5.495100,5.010020,-782,19464,0,128,0,108,1047,9076,0,116,0,116,0,112,0.000000
5.506702,5.020020,-784,19468,0,124,0,112,1047,9072,0,112,0,116,0,112,0.000000
5.518682,5.030020,-804,19464,0,128,0,108,1045,9076,0,116,0,116,0,112,0.000000
5.529657,5.040020,-774,19472,0,128,0,108,1045,9076,0,112,0,116,0,112,0.000000
5.541134,5.050021,-783,19468,0,128,0,112,1045,9068,0,112,0,116,0,112,0.000000
5.552906,5.060021,-817,19460,0,128,0,112,1047,9076,0,112,0,116,0,112,0.000000
5.564275,5.070021,-761,19476,0,124,0,112,1046,9076,0,112,0,116,0,108,0.000000
5.575522,5.080021,-791,19472,0,124,0,108,1046,9072,0,112,0,116,0,116,0.000000
5.587858,5.090022,-811,19464,0,128,0,108,1045,9076,0,116,0,116,0,112,0.000000
5.598938,5.100022,-796,19456,0,128,0,108,1046,9072,0,116,0,116,0,112,0.000000
5.610077,5.110022,-776,19468,0,128,0,112,1046,9076,0,112,0,120,0,112,0.000000
5.622136,5.120022,-796,19468,0,124,0,108,1045,9076,0,112,0,116,0,112,0.000000
5.633540,5.130023,-780,19460,0,128,0,112,1045,9076,0,116,0,120,0,112,0.000000
5.644748,5.140023,-782,19472,0,124,0,108,1046,9076,0,112,0,116,0,112,0.000000
5.656670,5.150023,-783,19468,0,128,0,108,1045,9076,0,112,0,116,0,112,0.000000
5.668067,5.160023,-820,19464,0,128,0,112,1044,9076,0,116,0,120,0,116,0.000000
5.678855,5.170023,-760,19472,0,128,0,108,1045,9076,0,116,0,116,0,112,0.000000
5.690984,5.180024,-801,19464,0,124,0,108,1046,9072,0,112,0,116,0,116,0.000000
5.702515,5.190024,-789,19460,0,128,0,112,1046,9072,0,116,0,116,0,116,0.000000
5.713523,5.200024,-767,19468,0,128,0,112,1047,9072,0,112,0,112,0,112,0.000000
5.725419,5.210024,-795,19464,0,132,0,112,1045,9076,0,112,0,116,0,112,0.000000
5.736939,5.220025,-788,19460,0,128,0,112,1044,9076,0,116,0,116,0,112,0.000000
5.748061,5.230025,-791,19468,0,124,0,112,1045,9072,0,116,0,116,0,116,0.000000
5.759303,5.240025,-786,19468,0,128,0,112,1067,9072,0,112,0,116,0,116,0.000000
5.770821,5.250025,-798,19468,0,128,0,112,1067,9072,0,112,0,116,0,108,0.000000
5.782796,5.260026,-815,19460,0,128,0,108,1067,9076,0,116,0,116,0,112,0.000000
5.793222,5.270026,-787,19468,0,128,0,112,1066,9072,0,116,0,116,0,112,0.000000
5.803567,5.280026,-804,19464,0,128,0,108,1067,9076,0,116,0,116,0,112,0.000000
5.815037,5.290026,-812,19464,0,128,0,112,1068,9072,0,112,0,116,0,112,0.000000
5.825199,5.300026,-777,19456,0,128,0,112,1066,9072,0,112,0,116,0,112,0.000000
5.835488,5.310027,-812,19460,0,124,0,108,1067,9076,0,112,0,116,0,112,0.000000
5.846493,5.320027,-799,19460,0,124,0,108,1068,9072,0,112,0,116,0,112,0.000000
5.856869,5.330027,-831,19456,0,128,0,108,1065,9068,0,116,0,116,0,112,0.000000
5.866786,5.340027,-783,19464,0,132,0,108,1067,9076,0,112,0,112,0,112,0.000000
5.876905,5.350028,-818,19456,0,128,0,112,1067,9072,0,116,0,120,0,112,0.000000
5.889377,5.360028,-817,19460,0,128,0,108,1066,9072,0,112,0,116,0,112,0.000000
5.900819,5.370028,-794,19460,0,132,0,108,1066,9072,0,116,0,116,0,112,0.000000
5.912481,5.380028,-785,19464,0,124,0,108,1066,9072,0,116,0,116,0,112,0.000000
5.924302,5.390028,-827,19456,0,128,0,112,1067,9076,0,112,0,112,0,116,0.000000
5.935558,5.400029,-821,19456,0,124,0,112,1065,9072,0,112,0,116,0,112,0.000000
5.946426,5.410029,-773,19468,0,124,0,112,1066,9072,0,112,0,116,0,112,0.000000
5.958781,5.420029,-806,19468,0,128,0,108,1066,9076,0,112,0,116,0,112,0.000000
5.970762,5.430029,-841,19460,0,128,0,112,1066,9076,0,112,0,116,0,112,0.000000
5.981616,5.440030,-791,19472,0,128,0,108,1067,9072,0,116,0,116,0,116,0.000000
5.994247,5.450030,-824,19460,0,124,0,108,1066,9072,0,116,0,116,0,112,0.000000
6.005064,5.460030,-818,19464,0,128,0,108,1066,9072,0,116,0,116,0,112,0.000000
6.015018,5.470030,-773,19472,0,128,0,108,1066,9072,0,116,0,116,0,112,0.000000
6.025083,5.480031,-792,19468,0,128,0,108,1067,9076,0,116,0,116,0,112,0.000000
6.035974,5.490031,-798,19464,0,128,0,108,1065,9072,0,112,0,116,0,112,0.000000
6.046334,5.500031,-822,19460,0,128,0,112,1089,9076,0,112,0,116,0,112,0.000000
6.056277,5.510031,-807,19456,0,128,0,108,1088,9072,0,112,0,116,0,112,0.000000
6.066667,5.520031,-830,19464,0,128,0,112,1088,9076,0,116,0,116,0,112,0.000000
6.077679,5.530032,-850,19460,0,124,0,108,1088,9068,0,116,0,116,0,116,0.000000
6.087607,5.540032,-787,19468,0,132,0,108,1088,9072,0,116,0,120,0,112,0.000000
6.097549,5.550032,-816,19456,0,128,0,112,1089,9072,0,116,0,116,0,112,0.000000
6.108488,5.560032,-809,19464,0,128,0,112,1089,9076,0,116,0,116,0,112,0.000000
6.118869,5.570033,-828,19456,0,128,0,108,1086,9072,0,116,0,116,0,116,0.000000
6.128901,5.580033,-784,19464,0,128,0,108,1088,9072,0,112,0,116,0,112,0.000000
6.139533,5.590033,-827,19460,0,128,0,108,1088,9076,0,112,0,116,0,112,0.000000
6.150547,5.600033,-822,19452,0,128,0,108,1088,9072,0,112,0,116,0,112,0.000000
6.160523,5.610034,-791,19464,0,128,0,108,1089,9072,0,112,0,116,0,112,0.000000
6.170760,5.620034,-817,19468,0,128,0,112,1087,9076,0,116,0,116,0,116,0.000000
6.181904,5.630034,-828,19464,0,128,0,108,1089,9072,0,112,0,116,0,112,0.000000
6.193522,5.640034,-847,19452,0,128,0,112,1088,9072,0,112,0,116,0,112,0.000000
6.204815,5.650034,-799,19468,0,128,0,108,1088,9072,0,112,0,116,0,112,0.000000
6.217134,5.660035,-810,19464,0,124,0,112,1087,9072,0,112,0,116,0,112,0.000000
6.228598,5.670035,-841,19460,0,128,0,112,1090,9072,0,116,0,116,0,112,0.000000
6.239763,5.680035,-809,19464,0,128,0,112,1089,9076,0,116,0,116,0,112,0.000000
6.251538,5.690035,-808,19460,0,128,0,108,1088,9072,0,112,0,116,0,116,0.000000
6.263723,5.700036,-834,19456,0,124,0,108,1091,9068,0,112,0,116,0,116,0.000000
6.274806,5.710036,-783,19464,0,124,0,108,1088,9076,0,112,0,120,0,116,0.000000
6.286695,5.720036,-818,19468,0,128,0,108,1087,9068,0,112,0,116,0,112,0.000000
6.297580,5.730036,-852,19452,0,124,0,112,1091,9072,0,112,0,116,0,108,0.000000
6.307804,5.740036,-785,19472,0,128,0,112,1091,9072,0,116,0,112,0,112,0.000000
6.318460,5.750037,-831,19460,0,128,0,108,1089,9076,0,112,0,116,0,112,0.000000
6.329742,5.760037,-827,19460,0,124,0,108,1091,9076,0,112,0,112,0,112,0.000000
6.340017,5.770037,-823,19460,0,124,0,112,1111,9072,0,112,0,116,0,112,0.000000
6.350198,5.780037,-798,19468,0,128,0,112,1110,9072,0,116,0,116,0,108,0.000000
6.361279,5.790038,-822,19464,0,128,0,108,1110,9068,0,112,0,116,0,116,0.000000
6.371948,5.800038,-867,19460,0,124,0,108,1110,9072,0,112,0,116,0,112,0.000000
6.382059,5.810038,-845,19464,0,128,0,112,1111,9068,0,112,0,116,0,112,0.000000
6.393934,5.820038,-845,19464,0,128,0,108,1108,9068,0,116,0,116,0,112,0.000000
6.406618,5.830039,-854,19452,0,128,0,108,1113,9072,0,116,0,116,0,112,0.000000
6.417764,5.840039,-827,19460,0,128,0,112,1112,9072,0,116,0,116,0,112,0.000000
